"","fecha_v","edad_final","TipoAtencion","sexo","Sum"
"61981",2021-06-07,47,"Hospitalizacion","hombre",1
"61982",2021-06-07,48,"Consulta","hombre",4
"61983",2021-06-07,48,"Consulta","mujer",1
"61984",2021-06-07,48,"Hospitalizacion","hombre",1
"61985",2021-06-07,48,"Hospitalizacion","mujer",1
"61986",2021-06-07,48,"Urgencia","hombre",1
"61987",2021-06-07,49,"Consulta","hombre",3
"61988",2021-06-07,49,"Consulta","mujer",3
"61989",2021-06-07,49,"Hospitalizacion","hombre",1
"61990",2021-06-07,50,"Consulta","hombre",5
"61991",2021-06-07,50,"Consulta","mujer",2
"61992",2021-06-07,50,"Hospitalizacion","hombre",1
"61993",2021-06-07,51,"Consulta","hombre",6
"61994",2021-06-07,51,"Consulta","mujer",4
"61995",2021-06-07,51,"Hospitalizacion","hombre",1
"61996",2021-06-07,51,"Urgencia","mujer",1
"61997",2021-06-07,52,"Consulta","hombre",4
"61998",2021-06-07,52,"Consulta","mujer",2
"61999",2021-06-07,52,"Hospitalizacion","hombre",3
"62000",2021-06-07,53,"Consulta","hombre",2
"62001",2021-06-07,53,"Consulta","mujer",5
"62002",2021-06-07,53,"Hospitalizacion","hombre",1
"62003",2021-06-07,54,"Consulta","hombre",2
"62004",2021-06-07,54,"Consulta","mujer",2
"62005",2021-06-07,54,"Hospitalizacion","hombre",1
"62006",2021-06-07,54,"Urgencia","hombre",1
"62007",2021-06-07,54,"Urgencia","mujer",1
"62008",2021-06-07,55,"Consulta","hombre",4
"62009",2021-06-07,55,"Consulta","mujer",3
"62010",2021-06-07,55,"Hospitalizacion","mujer",1
"62011",2021-06-07,56,"Consulta","hombre",3
"62012",2021-06-07,56,"Consulta","mujer",2
"62013",2021-06-07,56,"Hospitalizacion","mujer",1
"62014",2021-06-07,56,"Urgencia","hombre",1
"62015",2021-06-07,56,"Urgencia","mujer",1
"62016",2021-06-07,57,"Consulta","hombre",5
"62017",2021-06-07,57,"Consulta","mujer",6
"62018",2021-06-07,57,"Hospitalizacion","mujer",3
"62019",2021-06-07,57,"Urgencia","mujer",2
"62020",2021-06-07,58,"Consulta","mujer",2
"62021",2021-06-07,59,"Consulta","hombre",4
"62022",2021-06-07,59,"Consulta","mujer",2
"62023",2021-06-07,59,"Hospitalizacion","mujer",1
"62024",2021-06-07,59,"Urgencia","hombre",1
"62025",2021-06-07,60,"Consulta","hombre",4
"62026",2021-06-07,60,"Consulta","mujer",3
"62027",2021-06-07,60,"Hospitalizacion","hombre",1
"62028",2021-06-07,60,"Urgencia","hombre",2
"62029",2021-06-07,61,"Consulta","hombre",7
"62030",2021-06-07,61,"Consulta","mujer",12
"62031",2021-06-07,61,"Hospitalizacion","hombre",2
"62032",2021-06-07,61,"Urgencia","hombre",1
"62033",2021-06-07,61,"Urgencia","mujer",1
"62034",2021-06-07,62,"Consulta","hombre",3
"62035",2021-06-07,62,"Consulta","mujer",6
"62036",2021-06-07,62,"Hospitalizacion","hombre",1
"62037",2021-06-07,62,"Urgencia","hombre",1
"62038",2021-06-07,63,"Consulta","hombre",4
"62039",2021-06-07,63,"Consulta","mujer",5
"62040",2021-06-07,63,"Hospitalizacion","hombre",1
"62041",2021-06-07,63,"Hospitalizacion","mujer",1
"62042",2021-06-07,63,"Urgencia","mujer",2
"62043",2021-06-07,64,"Consulta","hombre",5
"62044",2021-06-07,64,"Consulta","mujer",3
"62045",2021-06-07,64,"Urgencia","hombre",3
"62046",2021-06-07,64,"Urgencia","mujer",1
"62047",2021-06-07,65,"Consulta","hombre",1
"62048",2021-06-07,65,"Consulta","mujer",6
"62049",2021-06-07,65,"Hospitalizacion","hombre",1
"62050",2021-06-07,66,"Consulta","hombre",4
"62051",2021-06-07,66,"Consulta","mujer",7
"62052",2021-06-07,66,"Hospitalizacion","hombre",1
"62053",2021-06-07,67,"Consulta","hombre",5
"62054",2021-06-07,67,"Consulta","mujer",6
"62055",2021-06-07,67,"Urgencia","hombre",2
"62056",2021-06-07,68,"Consulta","hombre",7
"62057",2021-06-07,68,"Consulta","mujer",7
"62058",2021-06-07,68,"Urgencia","hombre",1
"62059",2021-06-07,68,"Urgencia","mujer",1
"62060",2021-06-07,69,"Consulta","hombre",5
"62061",2021-06-07,69,"Consulta","mujer",4
"62062",2021-06-07,69,"Urgencia","hombre",1
"62063",2021-06-07,70,"Consulta","hombre",5
"62064",2021-06-07,70,"Consulta","mujer",3
"62065",2021-06-07,71,"Consulta","mujer",2
"62066",2021-06-07,72,"Consulta","hombre",1
"62067",2021-06-07,72,"Consulta","mujer",2
"62068",2021-06-07,72,"Hospitalizacion","hombre",1
"62069",2021-06-07,72,"Hospitalizacion","mujer",1
"62070",2021-06-07,73,"Consulta","hombre",5
"62071",2021-06-07,73,"Consulta","mujer",1
"62072",2021-06-07,74,"Consulta","hombre",4
"62073",2021-06-07,74,"Consulta","mujer",1
"62074",2021-06-07,74,"Hospitalizacion","hombre",1
"62075",2021-06-07,74,"Hospitalizacion","mujer",1
"62076",2021-06-07,75,"Consulta","hombre",2
"62077",2021-06-07,75,"Consulta","mujer",2
"62078",2021-06-07,75,"Hospitalizacion","hombre",1
"62079",2021-06-07,76,"Consulta","hombre",2
"62080",2021-06-07,76,"Consulta","mujer",1
"62081",2021-06-07,77,"Consulta","hombre",2
"62082",2021-06-07,77,"Consulta","mujer",1
"62083",2021-06-07,78,"Consulta","hombre",2
"62084",2021-06-07,78,"Consulta","mujer",1
"62085",2021-06-07,78,"Hospitalizacion","hombre",1
"62086",2021-06-07,78,"Urgencia","hombre",1
"62087",2021-06-07,79,"Consulta","hombre",2
"62088",2021-06-07,79,"Consulta","mujer",2
"62089",2021-06-07,80,"Consulta","mujer",2
"62090",2021-06-07,80,"Hospitalizacion","hombre",1
"62091",2021-06-07,81,"Consulta","hombre",1
"62092",2021-06-07,81,"Consulta","mujer",1
"62093",2021-06-07,82,"Consulta","hombre",2
"62094",2021-06-07,82,"Consulta","mujer",1
"62095",2021-06-07,82,"Hospitalizacion","hombre",1
"62096",2021-06-07,82,"Urgencia","hombre",1
"62097",2021-06-07,83,"Consulta","hombre",2
"62098",2021-06-07,83,"Consulta","mujer",2
"62099",2021-06-07,84,"Consulta","hombre",2
"62100",2021-06-07,84,"Consulta","mujer",2
"62101",2021-06-07,85,"Consulta","hombre",1
"62102",2021-06-07,88,"Consulta","hombre",1
"62103",2021-06-07,89,"Consulta","hombre",1
"62104",2021-06-07,91,"Consulta","hombre",1
"62105",2021-06-07,91,"Consulta","mujer",3
"62106",2021-06-07,92,"Consulta","hombre",1
"62107",2021-06-07,92,"Consulta","mujer",1
"62108",2021-06-07,94,"Consulta","mujer",1
"62109",2021-06-08,0,"Consulta","hombre",1
"62110",2021-06-08,1,"Consulta","hombre",1
"62111",2021-06-08,1,"Consulta","mujer",1
"62112",2021-06-08,2,"Consulta","hombre",2
"62113",2021-06-08,3,"Consulta","hombre",3
"62114",2021-06-08,3,"Consulta","mujer",2
"62115",2021-06-08,3,"Urgencia","hombre",1
"62116",2021-06-08,4,"Consulta","hombre",1
"62117",2021-06-08,5,"Consulta","hombre",1
"62118",2021-06-08,5,"Consulta","mujer",1
"62119",2021-06-08,6,"Consulta","hombre",1
"62120",2021-06-08,6,"Consulta","mujer",1
"62121",2021-06-08,7,"Consulta","hombre",4
"62122",2021-06-08,7,"Consulta","mujer",3
"62123",2021-06-08,8,"Consulta","mujer",2
"62124",2021-06-08,9,"Consulta","mujer",1
"62125",2021-06-08,10,"Consulta","hombre",3
"62126",2021-06-08,10,"Consulta","mujer",3
"62127",2021-06-08,11,"Consulta","mujer",2
"62128",2021-06-08,12,"Consulta","hombre",2
"62129",2021-06-08,12,"Consulta","mujer",1
"62130",2021-06-08,13,"Consulta","hombre",1
"62131",2021-06-08,14,"Consulta","hombre",4
"62132",2021-06-08,14,"Consulta","mujer",9
"62133",2021-06-08,15,"Consulta","hombre",3
"62134",2021-06-08,15,"Consulta","mujer",1
"62135",2021-06-08,16,"Consulta","hombre",3
"62136",2021-06-08,16,"Consulta","mujer",2
"62137",2021-06-08,16,"Consulta","noReporta",1
"62138",2021-06-08,17,"Consulta","hombre",4
"62139",2021-06-08,17,"Consulta","mujer",2
"62140",2021-06-08,18,"Consulta","hombre",1
"62141",2021-06-08,18,"Urgencia","hombre",1
"62142",2021-06-08,19,"Consulta","hombre",4
"62143",2021-06-08,19,"Consulta","mujer",4
"62144",2021-06-08,20,"Consulta","hombre",4
"62145",2021-06-08,20,"Consulta","mujer",6
"62146",2021-06-08,21,"Consulta","hombre",5
"62147",2021-06-08,21,"Consulta","mujer",7
"62148",2021-06-08,22,"Consulta","hombre",6
"62149",2021-06-08,22,"Consulta","mujer",11
"62150",2021-06-08,22,"Urgencia","mujer",1
"62151",2021-06-08,23,"Consulta","hombre",11
"62152",2021-06-08,23,"Consulta","mujer",10
"62153",2021-06-08,23,"Hospitalizacion","mujer",1
"62154",2021-06-08,24,"Consulta","hombre",11
"62155",2021-06-08,24,"Consulta","mujer",10
"62156",2021-06-08,25,"Consulta","hombre",5
"62157",2021-06-08,25,"Consulta","mujer",13
"62158",2021-06-08,25,"Urgencia","hombre",1
"62159",2021-06-08,25,"Urgencia","mujer",1
"62160",2021-06-08,26,"Consulta","hombre",7
"62161",2021-06-08,26,"Consulta","mujer",14
"62162",2021-06-08,27,"Consulta","hombre",16
"62163",2021-06-08,27,"Consulta","mujer",14
"62164",2021-06-08,28,"Consulta","hombre",10
"62165",2021-06-08,28,"Consulta","mujer",9
"62166",2021-06-08,29,"Consulta","hombre",9
"62167",2021-06-08,29,"Consulta","mujer",18
"62168",2021-06-08,29,"Urgencia","hombre",2
"62169",2021-06-08,30,"Consulta","hombre",13
"62170",2021-06-08,30,"Consulta","mujer",8
"62171",2021-06-08,30,"Urgencia","mujer",1
"62172",2021-06-08,31,"Consulta","hombre",11
"62173",2021-06-08,31,"Consulta","mujer",16
"62174",2021-06-08,31,"Hospitalizacion","mujer",1
"62175",2021-06-08,31,"Urgencia","hombre",1
"62176",2021-06-08,32,"Consulta","hombre",6
"62177",2021-06-08,32,"Consulta","mujer",17
"62178",2021-06-08,32,"Urgencia","hombre",1
"62179",2021-06-08,32,"Urgencia","mujer",1
"62180",2021-06-08,33,"Consulta","hombre",13
"62181",2021-06-08,33,"Consulta","mujer",17
"62182",2021-06-08,33,"Urgencia","mujer",1
"62183",2021-06-08,34,"Consulta","hombre",11
"62184",2021-06-08,34,"Consulta","mujer",6
"62185",2021-06-08,34,"Urgencia","mujer",1
"62186",2021-06-08,35,"Consulta","hombre",14
"62187",2021-06-08,35,"Consulta","mujer",10
"62188",2021-06-08,36,"Consulta","hombre",14
"62189",2021-06-08,36,"Consulta","mujer",14
"62190",2021-06-08,36,"Hospitalizacion","mujer",2
"62191",2021-06-08,36,"Urgencia","hombre",1
"62192",2021-06-08,36,"Urgencia","mujer",1
"62193",2021-06-08,37,"Consulta","hombre",11
"62194",2021-06-08,37,"Consulta","mujer",8
"62195",2021-06-08,37,"Urgencia","mujer",1
"62196",2021-06-08,38,"Consulta","hombre",10
"62197",2021-06-08,38,"Consulta","mujer",12
"62198",2021-06-08,38,"Urgencia","hombre",1
"62199",2021-06-08,38,"Urgencia","mujer",1
"62200",2021-06-08,39,"Consulta","hombre",13
"62201",2021-06-08,39,"Consulta","mujer",15
"62202",2021-06-08,39,"Hospitalizacion","hombre",1
"62203",2021-06-08,40,"Consulta","hombre",9
"62204",2021-06-08,40,"Consulta","mujer",9
"62205",2021-06-08,40,"Hospitalizacion","hombre",1
"62206",2021-06-08,41,"Consulta","hombre",15
"62207",2021-06-08,41,"Consulta","mujer",14
"62208",2021-06-08,41,"Hospitalizacion","hombre",1
"62209",2021-06-08,41,"Urgencia","mujer",1
"62210",2021-06-08,42,"Consulta","hombre",18
"62211",2021-06-08,42,"Consulta","mujer",9
"62212",2021-06-08,42,"Hospitalizacion","hombre",2
"62213",2021-06-08,43,"Consulta","hombre",16
"62214",2021-06-08,43,"Consulta","mujer",10
"62215",2021-06-08,44,"Consulta","hombre",9
"62216",2021-06-08,44,"Consulta","mujer",13
"62217",2021-06-08,44,"Hospitalizacion","mujer",1
"62218",2021-06-08,44,"Urgencia","mujer",2
"62219",2021-06-08,45,"Consulta","hombre",11
"62220",2021-06-08,45,"Consulta","mujer",10
"62221",2021-06-08,45,"Hospitalizacion","hombre",1
"62222",2021-06-08,45,"Urgencia","hombre",1
"62223",2021-06-08,45,"Urgencia","mujer",1
"62224",2021-06-08,46,"Consulta","hombre",14
"62225",2021-06-08,46,"Consulta","mujer",6
"62226",2021-06-08,46,"Hospitalizacion","hombre",1
"62227",2021-06-08,47,"Consulta","hombre",13
"62228",2021-06-08,47,"Consulta","mujer",6
"62229",2021-06-08,48,"Consulta","hombre",8
"62230",2021-06-08,48,"Consulta","mujer",10
"62231",2021-06-08,48,"Hospitalizacion","mujer",1
"62232",2021-06-08,48,"Urgencia","hombre",1
"62233",2021-06-08,49,"Consulta","hombre",9
"62234",2021-06-08,49,"Consulta","mujer",11
"62235",2021-06-08,49,"Hospitalizacion","mujer",1
"62236",2021-06-08,49,"Urgencia","hombre",1
"62237",2021-06-08,49,"Urgencia","mujer",2
"62238",2021-06-08,50,"Consulta","hombre",14
"62239",2021-06-08,50,"Consulta","mujer",4
"62240",2021-06-08,50,"Hospitalizacion","hombre",1
"62241",2021-06-08,50,"Urgencia","hombre",1
"62242",2021-06-08,51,"Consulta","hombre",10
"62243",2021-06-08,51,"Consulta","mujer",7
"62244",2021-06-08,52,"Consulta","hombre",13
"62245",2021-06-08,52,"Consulta","mujer",12
"62246",2021-06-08,52,"Hospitalizacion","mujer",1
"62247",2021-06-08,52,"Urgencia","mujer",2
"62248",2021-06-08,53,"Consulta","hombre",11
"62249",2021-06-08,53,"Consulta","mujer",16
"62250",2021-06-08,53,"Hospitalizacion","hombre",1
"62251",2021-06-08,53,"Urgencia","hombre",1
"62252",2021-06-08,54,"Consulta","hombre",7
"62253",2021-06-08,54,"Consulta","mujer",8
"62254",2021-06-08,55,"Consulta","hombre",7
"62255",2021-06-08,55,"Consulta","mujer",13
"62256",2021-06-08,55,"Hospitalizacion","hombre",1
"62257",2021-06-08,55,"Urgencia","hombre",1
"62258",2021-06-08,56,"Consulta","hombre",14
"62259",2021-06-08,56,"Consulta","mujer",13
"62260",2021-06-08,56,"Urgencia","hombre",1
"62261",2021-06-08,57,"Consulta","hombre",8
"62262",2021-06-08,57,"Consulta","mujer",9
"62263",2021-06-08,58,"Consulta","hombre",4
"62264",2021-06-08,58,"Consulta","mujer",10
"62265",2021-06-08,58,"Hospitalizacion","mujer",1
"62266",2021-06-08,59,"Consulta","hombre",13
"62267",2021-06-08,59,"Consulta","mujer",13
"62268",2021-06-08,59,"Hospitalizacion","mujer",1
"62269",2021-06-08,60,"Consulta","hombre",7
"62270",2021-06-08,60,"Consulta","mujer",10
"62271",2021-06-08,60,"Hospitalizacion","mujer",1
"62272",2021-06-08,60,"Urgencia","hombre",1
"62273",2021-06-08,60,"Urgencia","mujer",1
"62274",2021-06-08,61,"Consulta","hombre",10
"62275",2021-06-08,61,"Consulta","mujer",17
"62276",2021-06-08,61,"Hospitalizacion","hombre",1
"62277",2021-06-08,62,"Consulta","hombre",11
"62278",2021-06-08,62,"Consulta","mujer",12
"62279",2021-06-08,62,"Urgencia","mujer",1
"62280",2021-06-08,63,"Consulta","hombre",2
"62281",2021-06-08,63,"Consulta","mujer",14
"62282",2021-06-08,63,"Urgencia","mujer",2
"62283",2021-06-08,64,"Consulta","hombre",8
"62284",2021-06-08,64,"Consulta","mujer",6
"62285",2021-06-08,65,"Consulta","hombre",5
"62286",2021-06-08,65,"Consulta","mujer",13
"62287",2021-06-08,65,"Hospitalizacion","mujer",1
"62288",2021-06-08,66,"Consulta","hombre",8
"62289",2021-06-08,66,"Consulta","mujer",12
"62290",2021-06-08,66,"Hospitalizacion","hombre",3
"62291",2021-06-08,66,"Hospitalizacion","mujer",1
"62292",2021-06-08,66,"Urgencia","hombre",1
"62293",2021-06-08,66,"Urgencia","mujer",1
"62294",2021-06-08,67,"Consulta","hombre",15
"62295",2021-06-08,67,"Consulta","mujer",6
"62296",2021-06-08,67,"Hospitalizacion","hombre",2
"62297",2021-06-08,67,"Hospitalizacion","mujer",1
"62298",2021-06-08,67,"Urgencia","mujer",1
"62299",2021-06-08,68,"Consulta","hombre",7
"62300",2021-06-08,68,"Consulta","mujer",7
"62301",2021-06-08,68,"Hospitalizacion","hombre",1
"62302",2021-06-08,68,"Urgencia","hombre",1
"62303",2021-06-08,69,"Consulta","hombre",6
"62304",2021-06-08,69,"Consulta","mujer",10
"62305",2021-06-08,69,"Hospitalizacion","hombre",1
"62306",2021-06-08,69,"Hospitalizacion","mujer",1
"62307",2021-06-08,70,"Consulta","hombre",6
"62308",2021-06-08,70,"Consulta","mujer",6
"62309",2021-06-08,70,"Hospitalizacion","mujer",1
"62310",2021-06-08,71,"Consulta","hombre",2
"62311",2021-06-08,71,"Consulta","mujer",5
"62312",2021-06-08,72,"Consulta","hombre",5
"62313",2021-06-08,72,"Consulta","mujer",2
"62314",2021-06-08,73,"Consulta","hombre",7
"62315",2021-06-08,73,"Consulta","mujer",3
"62316",2021-06-08,73,"Hospitalizacion","hombre",1
"62317",2021-06-08,74,"Consulta","hombre",6
"62318",2021-06-08,74,"Consulta","mujer",2
"62319",2021-06-08,74,"Urgencia","hombre",1
"62320",2021-06-08,75,"Consulta","hombre",3
"62321",2021-06-08,75,"Consulta","mujer",3
"62322",2021-06-08,75,"Hospitalizacion","mujer",1
"62323",2021-06-08,75,"Urgencia","hombre",1
"62324",2021-06-08,76,"Consulta","hombre",2
"62325",2021-06-08,76,"Consulta","mujer",2
"62326",2021-06-08,76,"Hospitalizacion","hombre",1
"62327",2021-06-08,77,"Consulta","hombre",3
"62328",2021-06-08,77,"Consulta","mujer",2
"62329",2021-06-08,78,"Consulta","hombre",3
"62330",2021-06-08,78,"Consulta","mujer",1
"62331",2021-06-08,79,"Consulta","hombre",6
"62332",2021-06-08,79,"Consulta","mujer",5
"62333",2021-06-08,79,"Hospitalizacion","hombre",2
"62334",2021-06-08,79,"Urgencia","hombre",1
"62335",2021-06-08,80,"Consulta","hombre",3
"62336",2021-06-08,80,"Consulta","mujer",3
"62337",2021-06-08,80,"Hospitalizacion","hombre",1
"62338",2021-06-08,80,"Urgencia","hombre",1
"62339",2021-06-08,81,"Consulta","hombre",3
"62340",2021-06-08,81,"Consulta","mujer",2
"62341",2021-06-08,81,"Urgencia","hombre",1
"62342",2021-06-08,82,"Consulta","hombre",4
"62343",2021-06-08,82,"Consulta","mujer",1
"62344",2021-06-08,82,"Urgencia","hombre",1
"62345",2021-06-08,83,"Consulta","hombre",2
"62346",2021-06-08,83,"Consulta","mujer",2
"62347",2021-06-08,83,"Urgencia","hombre",1
"62348",2021-06-08,83,"Urgencia","mujer",1
"62349",2021-06-08,84,"Consulta","hombre",5
"62350",2021-06-08,84,"Consulta","mujer",2
"62351",2021-06-08,85,"Consulta","hombre",2
"62352",2021-06-08,85,"Consulta","mujer",1
"62353",2021-06-08,86,"Consulta","hombre",1
"62354",2021-06-08,86,"Consulta","mujer",2
"62355",2021-06-08,87,"Consulta","mujer",2
"62356",2021-06-08,88,"Consulta","hombre",3
"62357",2021-06-08,88,"Consulta","mujer",2
"62358",2021-06-08,89,"Consulta","hombre",2
"62359",2021-06-08,89,"Hospitalizacion","mujer",1
"62360",2021-06-08,90,"Consulta","mujer",1
"62361",2021-06-08,91,"Consulta","hombre",2
"62362",2021-06-08,91,"Consulta","mujer",3
"62363",2021-06-08,91,"Hospitalizacion","mujer",1
"62364",2021-06-08,91,"Urgencia","mujer",2
"62365",2021-06-08,92,"Consulta","hombre",1
"62366",2021-06-08,92,"Consulta","mujer",1
"62367",2021-06-08,99,"Consulta","hombre",1
"62368",2021-06-09,0,"Consulta","hombre",4
"62369",2021-06-09,0,"Consulta","mujer",1
"62370",2021-06-09,1,"Consulta","mujer",2
"62371",2021-06-09,2,"Consulta","mujer",1
"62372",2021-06-09,3,"Consulta","hombre",1
"62373",2021-06-09,3,"Consulta","mujer",2
"62374",2021-06-09,3,"Urgencia","hombre",1
"62375",2021-06-09,4,"Consulta","hombre",4
"62376",2021-06-09,4,"Consulta","mujer",1
"62377",2021-06-09,5,"Consulta","mujer",1
"62378",2021-06-09,6,"Consulta","mujer",1
"62379",2021-06-09,7,"Consulta","hombre",4
"62380",2021-06-09,7,"Consulta","mujer",2
"62381",2021-06-09,8,"Consulta","hombre",1
"62382",2021-06-09,8,"Consulta","mujer",4
"62383",2021-06-09,9,"Consulta","hombre",2
"62384",2021-06-09,10,"Consulta","hombre",4
"62385",2021-06-09,11,"Consulta","mujer",2
"62386",2021-06-09,12,"Consulta","mujer",2
"62387",2021-06-09,14,"Consulta","hombre",1
"62388",2021-06-09,14,"Consulta","mujer",4
"62389",2021-06-09,15,"Consulta","hombre",4
"62390",2021-06-09,15,"Consulta","mujer",1
"62391",2021-06-09,16,"Consulta","hombre",4
"62392",2021-06-09,16,"Consulta","mujer",7
"62393",2021-06-09,16,"Consulta","noReporta",1
"62394",2021-06-09,17,"Consulta","hombre",3
"62395",2021-06-09,17,"Consulta","mujer",5
"62396",2021-06-09,18,"Consulta","hombre",4
"62397",2021-06-09,18,"Consulta","mujer",5
"62398",2021-06-09,19,"Consulta","hombre",9
"62399",2021-06-09,19,"Consulta","mujer",2
"62400",2021-06-09,20,"Consulta","hombre",3
"62401",2021-06-09,20,"Consulta","mujer",9
"62402",2021-06-09,20,"Urgencia","hombre",1
"62403",2021-06-09,21,"Consulta","hombre",11
"62404",2021-06-09,21,"Consulta","mujer",4
"62405",2021-06-09,22,"Consulta","hombre",10
"62406",2021-06-09,22,"Consulta","mujer",6
"62407",2021-06-09,23,"Consulta","hombre",12
"62408",2021-06-09,23,"Consulta","mujer",7
"62409",2021-06-09,23,"Urgencia","hombre",1
"62410",2021-06-09,24,"Consulta","hombre",9
"62411",2021-06-09,24,"Consulta","mujer",8
"62412",2021-06-09,24,"Urgencia","hombre",1
"62413",2021-06-09,25,"Consulta","hombre",6
"62414",2021-06-09,25,"Consulta","mujer",11
"62415",2021-06-09,26,"Consulta","hombre",18
"62416",2021-06-09,26,"Consulta","mujer",16
"62417",2021-06-09,26,"Urgencia","hombre",1
"62418",2021-06-09,27,"Consulta","hombre",11
"62419",2021-06-09,27,"Consulta","mujer",11
"62420",2021-06-09,27,"Urgencia","mujer",1
"62421",2021-06-09,28,"Consulta","hombre",11
"62422",2021-06-09,28,"Consulta","mujer",9
"62423",2021-06-09,29,"Consulta","hombre",12
"62424",2021-06-09,29,"Consulta","mujer",10
"62425",2021-06-09,30,"Consulta","hombre",12
"62426",2021-06-09,30,"Consulta","mujer",13
"62427",2021-06-09,30,"Hospitalizacion","mujer",1
"62428",2021-06-09,30,"Urgencia","mujer",1
"62429",2021-06-09,31,"Consulta","hombre",8
"62430",2021-06-09,31,"Consulta","mujer",15
"62431",2021-06-09,32,"Consulta","hombre",9
"62432",2021-06-09,32,"Consulta","mujer",20
"62433",2021-06-09,32,"Urgencia","mujer",1
"62434",2021-06-09,33,"Consulta","hombre",15
"62435",2021-06-09,33,"Consulta","mujer",16
"62436",2021-06-09,33,"Urgencia","hombre",1
"62437",2021-06-09,34,"Consulta","hombre",15
"62438",2021-06-09,34,"Consulta","mujer",15
"62439",2021-06-09,34,"Hospitalizacion","hombre",1
"62440",2021-06-09,35,"Consulta","hombre",8
"62441",2021-06-09,35,"Consulta","mujer",10
"62442",2021-06-09,36,"Consulta","hombre",15
"62443",2021-06-09,36,"Consulta","mujer",13
"62444",2021-06-09,37,"Consulta","hombre",15
"62445",2021-06-09,37,"Consulta","mujer",9
"62446",2021-06-09,37,"Hospitalizacion","hombre",2
"62447",2021-06-09,38,"Consulta","hombre",12
"62448",2021-06-09,38,"Consulta","mujer",12
"62449",2021-06-09,38,"Hospitalizacion","mujer",1
"62450",2021-06-09,38,"Urgencia","hombre",1
"62451",2021-06-09,38,"Urgencia","mujer",1
"62452",2021-06-09,39,"Consulta","hombre",7
"62453",2021-06-09,39,"Consulta","mujer",17
"62454",2021-06-09,40,"Consulta","hombre",8
"62455",2021-06-09,40,"Consulta","mujer",9
"62456",2021-06-09,40,"Urgencia","hombre",1
"62457",2021-06-09,40,"Urgencia","mujer",1
"62458",2021-06-09,41,"Consulta","hombre",13
"62459",2021-06-09,41,"Consulta","mujer",11
"62460",2021-06-09,41,"Hospitalizacion","hombre",1
"62461",2021-06-09,41,"Urgencia","mujer",1
"62462",2021-06-09,42,"Consulta","hombre",11
"62463",2021-06-09,42,"Consulta","mujer",9
"62464",2021-06-09,42,"Hospitalizacion","hombre",1
"62465",2021-06-09,42,"Urgencia","hombre",1
"62466",2021-06-09,43,"Consulta","hombre",15
"62467",2021-06-09,43,"Consulta","mujer",8
"62468",2021-06-09,44,"Consulta","hombre",13
"62469",2021-06-09,44,"Consulta","mujer",15
"62470",2021-06-09,44,"Hospitalizacion","mujer",1
"62471",2021-06-09,45,"Consulta","hombre",10
"62472",2021-06-09,45,"Consulta","mujer",10
"62473",2021-06-09,45,"Hospitalizacion","hombre",1
"62474",2021-06-09,46,"Consulta","hombre",13
"62475",2021-06-09,46,"Consulta","mujer",8
"62476",2021-06-09,46,"Hospitalizacion","hombre",2
"62477",2021-06-09,46,"Hospitalizacion","mujer",1
"62478",2021-06-09,47,"Consulta","hombre",17
"62479",2021-06-09,47,"Consulta","mujer",6
"62480",2021-06-09,47,"Hospitalizacion","hombre",1
"62481",2021-06-09,48,"Consulta","hombre",5
"62482",2021-06-09,48,"Consulta","mujer",7
"62483",2021-06-09,48,"Hospitalizacion","hombre",1
"62484",2021-06-09,48,"Urgencia","hombre",1
"62485",2021-06-09,49,"Consulta","hombre",16
"62486",2021-06-09,49,"Consulta","mujer",11
"62487",2021-06-09,49,"Urgencia","mujer",1
"62488",2021-06-09,50,"Consulta","hombre",7
"62489",2021-06-09,50,"Consulta","mujer",6
"62490",2021-06-09,50,"Hospitalizacion","hombre",2
"62491",2021-06-09,50,"Hospitalizacion","mujer",2
"62492",2021-06-09,50,"Urgencia","hombre",3
"62493",2021-06-09,50,"Urgencia","mujer",2
"62494",2021-06-09,51,"Consulta","hombre",11
"62495",2021-06-09,51,"Consulta","mujer",13
"62496",2021-06-09,51,"Urgencia","hombre",1
"62497",2021-06-09,51,"Urgencia","mujer",1
"62498",2021-06-09,52,"Consulta","hombre",11
"62499",2021-06-09,52,"Consulta","mujer",7
"62500",2021-06-09,52,"Hospitalizacion","hombre",1
"62501",2021-06-09,52,"Urgencia","hombre",1
"62502",2021-06-09,53,"Consulta","hombre",14
"62503",2021-06-09,53,"Consulta","mujer",11
"62504",2021-06-09,53,"Hospitalizacion","mujer",2
"62505",2021-06-09,53,"Urgencia","mujer",1
"62506",2021-06-09,54,"Consulta","hombre",12
"62507",2021-06-09,54,"Consulta","mujer",13
"62508",2021-06-09,54,"Hospitalizacion","hombre",1
"62509",2021-06-09,54,"Hospitalizacion","mujer",2
"62510",2021-06-09,54,"Urgencia","mujer",2
"62511",2021-06-09,55,"Consulta","hombre",4
"62512",2021-06-09,55,"Consulta","mujer",7
"62513",2021-06-09,55,"Hospitalizacion","mujer",1
"62514",2021-06-09,55,"Urgencia","hombre",1
"62515",2021-06-09,55,"Urgencia","mujer",1
"62516",2021-06-09,56,"Consulta","hombre",9
"62517",2021-06-09,56,"Consulta","mujer",9
"62518",2021-06-09,56,"Hospitalizacion","hombre",2
"62519",2021-06-09,56,"Hospitalizacion","mujer",1
"62520",2021-06-09,56,"Urgencia","hombre",2
"62521",2021-06-09,56,"Urgencia","mujer",2
